question_id,video_id,video_path,correct_idx,pred_idx,is_correct,response,num_frames,frame_height,frame_width,total_pixels,requested_pixels,input_tokens,output_tokens,sample_fps_eff
fine_grained_action_localization_2044,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2044.mp4,4,1,0,1,4,1408,1408,7929856,262144,563,2,0.016673613510373293
fine_grained_action_localization_2052,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2052.mp4,2,1,0,1,4,1408,1408,7929856,262144,566,2,0.009039547856316964
fine_grained_action_localization_2081,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2081.mp4,2,0,0,0,4,1408,1408,7929856,262144,562,2,0.021711598340379386
fine_grained_action_localization_2092,P02-20240211-115653,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2092.mp4,1,3,0,3,4,1408,1408,7929856,262144,563,2,0.015764582548657587
fine_grained_action_localization_2098,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2098.mp4,2,2,1,2,4,1408,1408,7929856,262144,562,2,0.0192585457763954
fine_grained_action_localization_2136,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2136.mp4,0,3,0,3,4,1408,1408,7929856,262144,563,2,0.01579155132968026
fine_grained_action_localization_2154,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2154.mp4,2,0,0,0,4,1408,1408,7929856,262144,562,2,0.017311021730120852
fine_grained_action_localization_2164,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2164.mp4,1,1,1,1,4,1408,1408,7929856,262144,563,2,0.012578615868875768
fine_grained_action_localization_2233,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2233.mp4,3,0,0,0,4,1408,1408,7929856,262144,564,2,0.01760821669984215
fine_grained_action_localization_2241,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2241.mp4,0,0,1,0,4,1408,1408,7929856,262144,565,2,0.009039547856316964
fine_grained_action_localization_2278,P02-20240211-104948,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2278.mp4,4,0,0,0,4,1408,1408,7929856,262144,562,2,0.02715546409837971
fine_grained_action_localization_2292,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2292.mp4,1,3,0,3,4,1408,1408,7929856,262144,564,2,0.016673613510373293
fine_grained_action_localization_2332,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2332.mp4,1,0,0,0,4,1408,1408,7929856,262144,562,2,0.008214114347075564
fine_grained_action_localization_2343,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2343.mp4,2,1,0,1,4,1408,1408,7929856,262144,564,2,0.014130946776607707
fine_grained_action_localization_2355,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2355.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.009039547856316964
fine_grained_action_localization_2378,P02-20240211-115653,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2378.mp4,0,0,1,0,4,1408,1408,7929856,262144,563,2,0.015764582548657587
fine_grained_action_localization_2408,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2408.mp4,2,0,0,0,4,1408,1408,7929856,262144,562,2,0.008214114347075564
fine_grained_action_localization_2419,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2419.mp4,1,3,0,3,4,1408,1408,7929856,262144,566,2,0.009039547856316964
fine_grained_action_localization_2436,P02-20240211-111219,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2436.mp4,4,0,0,0,4,1408,1408,7929856,262144,562,2,0.023081362068670317
fine_grained_action_localization_2442,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2442.mp4,2,2,1,2,4,1408,1408,7929856,262144,563,2,0.012623605578021464
fine_grained_action_localization_2457,P02-20240211-111219,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2457.mp4,2,0,0,0,4,1408,1408,7929856,262144,564,2,0.025386081128767116
fine_grained_action_localization_2478,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2478.mp4,1,2,0,2,4,1408,1408,7929856,262144,561,2,0.04737465505923402
fine_grained_action_localization_2484,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2484.mp4,1,2,0,2,4,1408,1408,7929856,262144,563,2,0.014219694482173355
fine_grained_action_localization_2494,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2494.mp4,4,0,0,0,4,1408,1408,7929856,262144,565,2,0.017311021730120852
fine_grained_action_localization_2502,P02-20240211-104948,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2502.mp4,4,1,0,1,4,1408,1408,7929856,262144,565,2,0.02715546409837971
fine_grained_action_localization_2516,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2516.mp4,0,0,1,0,4,1408,1408,7929856,262144,565,2,0.009039547856316964
fine_grained_action_localization_2555,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2555.mp4,4,0,0,0,4,1408,1408,7929856,262144,565,2,0.014596764925325264
fine_grained_action_localization_2563,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2563.mp4,3,3,1,3,4,1408,1408,7929856,262144,564,2,0.0112771358661335
fine_grained_action_localization_2581,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2581.mp4,1,1,1,1,4,1408,1408,7929856,262144,563,2,0.008214114347075564
fine_grained_action_localization_2644,P02-20240210-195833,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2644.mp4,0,0,1,0,4,1408,1408,7929856,262144,562,2,0.020157903886426874
fine_grained_action_localization_2656,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2656.mp4,2,0,0,0,4,1408,1408,7929856,262144,562,2,0.009039547856316964
fine_grained_action_localization_2677,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2677.mp4,0,0,1,0,4,1408,1408,7929856,262144,562,2,0.010024225364454135
fine_grained_action_localization_2685,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2685.mp4,0,0,1,0,4,1408,1408,7929856,262144,563,2,0.01938610710146772
fine_grained_action_localization_2706,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2706.mp4,4,3,0,3,4,1408,1408,7929856,262144,562,2,0.014736583236799604
fine_grained_action_localization_2733,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2733.mp4,3,1,0,1,4,1408,1408,7929856,262144,562,2,0.01721170411054593
fine_grained_action_localization_2751,P02-20240211-111219,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2751.mp4,3,0,0,0,4,1408,1408,7929856,262144,565,2,0.023242300300355553
fine_grained_action_localization_2783,P02-20240211-115653,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2783.mp4,2,2,1,2,4,1408,1408,7929856,262144,563,2,0.015764582548657587
fine_grained_action_localization_2796,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2796.mp4,3,1,0,1,4,1408,1408,7929856,262144,566,2,0.012578615868875768
fine_grained_action_localization_2814,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2814.mp4,2,0,0,0,4,1408,1408,7929856,262144,565,2,0.009039547856316964
fine_grained_action_localization_2827,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2827.mp4,1,0,0,0,4,1408,1408,7929856,262144,563,2,0.014270425275849225
fine_grained_action_localization_2837,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2837.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.008214114347075564
fine_grained_action_localization_2873,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2873.mp4,2,1,0,1,4,1408,1408,7929856,262144,564,2,0.017311021730120852
fine_grained_action_localization_2925,P02-20240211-111219,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2925.mp4,3,0,0,0,4,1408,1408,7929856,262144,562,2,0.023081362068670317
fine_grained_action_localization_2928,P02-20240211-111219,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2928.mp4,3,3,1,3,4,1408,1408,7929856,262144,565,2,0.023081362068670317
fine_grained_action_localization_2950,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2950.mp4,0,0,1,0,4,1408,1408,7929856,262144,562,2,0.027855152620620178
fine_grained_action_localization_2987,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2987.mp4,4,0,0,0,4,1408,1408,7929856,262144,564,2,0.008214114347075564
fine_grained_action_localization_2998,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_2998.mp4,1,2,0,2,4,1408,1408,7929856,262144,564,2,0.016652789190145397
fine_grained_action_localization_3013,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3013.mp4,3,0,0,0,4,1408,1408,7929856,262144,562,2,0.008214114347075564
fine_grained_action_localization_3047,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3047.mp4,3,0,0,0,4,1408,1408,7929856,262144,566,2,0.019105238576203616
fine_grained_action_localization_3068,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3068.mp4,0,4,0,4,4,1408,1408,7929856,262144,563,2,0.014270425275849225
fine_grained_action_localization_3079,P02-20240211-104948,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3079.mp4,4,0,0,0,4,1408,1408,7929856,262144,561,2,0.02715546409837971
fine_grained_action_localization_3087,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3087.mp4,0,0,1,0,4,1408,1408,7929856,262144,563,2,0.014219694482173355
fine_grained_action_localization_3111,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3111.mp4,1,2,0,2,4,1408,1408,7929856,262144,563,2,0.02742230232904535
fine_grained_action_localization_3127,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3127.mp4,3,0,0,0,4,1408,1408,7929856,262144,562,2,0.009761652729387548
fine_grained_action_localization_3147,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3147.mp4,3,2,0,2,4,1408,1408,7929856,262144,565,2,0.011835486377909767
fine_grained_action_localization_3181,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3181.mp4,1,4,0,4,4,1408,1408,7929856,262144,564,2,0.010028413889963554
fine_grained_action_localization_3221,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3221.mp4,4,0,0,0,4,1408,1408,7929856,262144,563,2,0.014270425275849225
fine_grained_action_localization_3238,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3238.mp4,4,0,0,0,4,1408,1408,7929856,262144,561,2,0.03065917339596898
fine_grained_action_localization_3273,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3273.mp4,0,0,1,0,4,1408,1408,7929856,262144,562,2,0.01721170411054593
fine_grained_action_localization_3304,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3304.mp4,4,0,0,0,4,1408,1408,7929856,262144,563,2,0.011835486377909767
fine_grained_action_localization_3323,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3323.mp4,0,0,1,0,4,1408,1408,7929856,262144,564,2,0.008214114347075564
fine_grained_action_localization_3354,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3354.mp4,0,0,1,0,4,1408,1408,7929856,262144,563,2,0.02814919011567732
fine_grained_action_localization_3362,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3362.mp4,3,2,0,2,4,1408,1408,7929856,262144,562,2,0.011595322809855545
fine_grained_action_localization_3390,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3390.mp4,1,3,0,3,4,1408,1408,7929856,262144,561,2,0.04737465505923402
fine_grained_action_localization_3398,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3398.mp4,3,0,0,0,4,1408,1408,7929856,262144,563,2,0.008214114347075564
fine_grained_action_localization_3411,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3411.mp4,0,0,1,0,4,1408,1408,7929856,262144,562,2,0.01241208086330839
fine_grained_action_localization_3418,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3418.mp4,2,1,0,1,4,1408,1408,7929856,262144,562,2,0.014251781575904563
fine_grained_action_localization_3424,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3424.mp4,3,1,0,1,4,1408,1408,7929856,262144,562,2,0.027855152620620178
fine_grained_action_localization_3444,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3444.mp4,0,0,1,0,4,1408,1408,7929856,262144,562,2,0.04640371230340111
fine_grained_action_localization_3454,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3454.mp4,2,2,1,2,4,1408,1408,7929856,262144,562,2,0.010028413889963554
fine_grained_action_localization_3469,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3469.mp4,0,0,1,0,4,1408,1408,7929856,262144,564,2,0.01306051414727566
fine_grained_action_localization_3482,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3482.mp4,0,4,0,4,4,1408,1408,7929856,262144,564,2,0.017311021730120852
fine_grained_action_localization_3499,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3499.mp4,3,0,0,0,4,1408,1408,7929856,262144,564,2,0.015980822558762584
fine_grained_action_localization_3519,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3519.mp4,4,0,0,0,4,1408,1408,7929856,262144,565,2,0.014219694482173355
fine_grained_action_localization_3554,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3554.mp4,1,1,1,1,4,1408,1408,7929856,262144,562,2,0.014251781575904563
fine_grained_action_localization_3574,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3574.mp4,3,0,0,0,4,1408,1408,7929856,262144,563,2,0.014251781575904563
fine_grained_action_localization_3610,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3610.mp4,1,0,0,0,4,1408,1408,7929856,262144,563,2,0.01579155132968026
fine_grained_action_localization_3626,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3626.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.01658833259221604
fine_grained_action_localization_3635,P02-20240211-115653,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3635.mp4,1,0,0,0,4,1408,1408,7929856,262144,564,2,0.015764582548657587
fine_grained_action_localization_3642,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3642.mp4,0,0,1,0,4,1408,1408,7929856,262144,561,2,0.028024287712899807
fine_grained_action_localization_3663,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3663.mp4,0,2,0,2,4,1408,1408,7929856,262144,564,2,0.013157894912271291
fine_grained_action_localization_3666,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3666.mp4,4,4,1,4,4,1408,1408,7929856,262144,564,2,0.014251781575904563
fine_grained_action_localization_3682,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3682.mp4,2,3,0,3,4,1408,1408,7929856,262144,563,2,0.015980822558762584
fine_grained_action_localization_3706,P02-20240210-100308,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3706.mp4,4,0,0,0,4,1408,1408,7929856,262144,562,2,0.018936405878851554
fine_grained_action_localization_3718,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3718.mp4,4,3,0,3,4,1408,1408,7929856,262144,562,2,0.016673613510373293
fine_grained_action_localization_3755,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3755.mp4,4,0,0,0,4,1408,1408,7929856,262144,562,2,0.01721170411054593
fine_grained_action_localization_3793,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3793.mp4,4,1,0,1,4,1408,1408,7929856,262144,565,2,0.014251781575904563
fine_grained_action_localization_3807,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3807.mp4,4,0,0,0,4,1408,1408,7929856,262144,563,2,0.009761652729387548
fine_grained_action_localization_3821,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3821.mp4,1,3,0,3,4,1408,1408,7929856,262144,564,2,0.008150512769209722
fine_grained_action_localization_3829,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3829.mp4,2,3,0,3,4,1408,1408,7929856,262144,562,2,0.011595322809855545
fine_grained_action_localization_3839,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3839.mp4,2,0,0,0,4,1408,1408,7929856,262144,563,2,0.03065917339596898
fine_grained_action_localization_3871,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3871.mp4,3,2,0,2,4,1408,1408,7929856,262144,562,2,0.020325202726012875
fine_grained_action_localization_3886,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3886.mp4,3,0,0,0,4,1408,1408,7929856,262144,562,2,0.01721170411054593
fine_grained_action_localization_3906,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3906.mp4,4,3,0,3,4,1408,1408,7929856,262144,564,2,0.00860955649472974
fine_grained_action_localization_3926,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3926.mp4,3,3,1,3,4,1408,1408,7929856,262144,564,2,0.014130946776607707
fine_grained_action_localization_3946,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3946.mp4,2,1,0,1,4,1408,1408,7929856,262144,563,2,0.011835486377909767
fine_grained_action_localization_3952,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3952.mp4,0,3,0,3,4,1408,1408,7929856,262144,564,2,0.016652789190145397
fine_grained_action_localization_3956,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3956.mp4,0,0,1,0,4,1408,1408,7929856,262144,563,2,0.01306051414727566
fine_grained_action_localization_3966,P02-20240209-194141,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3966.mp4,4,0,0,0,4,1408,1408,7929856,262144,563,2,0.011835486377909767
fine_grained_action_localization_3989,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3989.mp4,4,0,0,0,4,1408,1408,7929856,262144,564,2,0.016673613510373293
fine_grained_action_localization_3995,P02-20240210-122334,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_3995.mp4,2,0,0,0,4,1408,1408,7929856,262144,564,2,0.01938610710146772
fine_grained_action_localization_4025,P02-20240209-184316,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4025.mp4,3,0,0,0,4,1408,1408,7929856,262144,565,2,0.0112771358661335
fine_grained_action_localization_4065,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4065.mp4,3,3,1,3,4,1408,1408,7929856,262144,563,2,0.008214114347075564
fine_grained_action_localization_4095,P02-20240211-111822,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4095.mp4,1,1,1,1,4,1408,1408,7929856,262144,564,2,0.025712448441525433
fine_grained_action_localization_4137,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4137.mp4,0,2,0,2,4,1408,1408,7929856,262144,565,2,0.019105238576203616
fine_grained_action_localization_4154,P02-20240211-175138,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4154.mp4,3,0,0,0,4,1408,1408,7929856,262144,564,2,0.012578615868875768
fine_grained_action_localization_4164,P02-20240211-120927,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4164.mp4,3,3,1,3,4,1408,1408,7929856,262144,564,2,0.02477291589250763
fine_grained_action_localization_4202,P02-20240211-141313,/content/drive/MyDrive/381V final project/eval data/trimmed_clips/fine_grained_action_localization_4202.mp4,2,0,0,0,4,1408,1408,7929856,262144,567,2,0.009039547856316964
